trade_date,f1_disp,f2_breadth,f3_vol_z,score,market_state
2007-10-09,15.51028615184442,0.59375,4.204843338322544,2,NEUTRAL
2007-10-10,3.1759648098047752,0.5483870967741935,1.5111725409553132,2,NEUTRAL
2007-10-11,4.179407454817859,0.6875,3.039891896154254,2,NEUTRAL
2007-10-12,3.691650649252856,0.25806451612903225,3.3596800151613864,3,NEUTRAL
2007-10-15,4.07208388008361,0.5666666666666667,2.1063009042716367,2,NEUTRAL
2007-10-16,2.9773415651716757,0.7419354838709677,2.1614980215269313,3,NEUTRAL
2007-10-17,2.023163705514298,0.13333333333333333,0.4745614845924714,3,NEUTRAL
2007-10-18,2.3546458309578773,0.0967741935483871,0.5910670742269366,3,NEUTRAL
2007-10-19,1.9321462070757591,0.4,-0.4833593378493216,1,RANGE
2007-10-22,3.0802648469074208,0.20689655172413793,-0.9325773025894456,2,NEUTRAL
2007-10-23,2.00351498593112,0.8666666666666667,-0.0009375550458103864,2,NEUTRAL
2007-10-24,3.1224594086425994,0.5333333333333333,0.6758333799720794,2,NEUTRAL
2007-10-25,2.723571257391418,0.13793103448275862,0.26024789049886254,2,NEUTRAL
2007-10-26,3.374390512381349,0.7241379310344828,-0.4069384172078203,2,NEUTRAL
2007-10-29,2.6942382968104366,0.7333333333333333,-0.31303568665582404,2,NEUTRAL
2007-10-30,2.349578612256337,0.6,-0.14162763013509122,1,RANGE
2007-10-31,2.584159437805648,0.7666666666666667,0.4451985924629615,3,NEUTRAL
2007-11-01,3.134765550638718,0.26666666666666666,0.5583115482794324,3,NEUTRAL
2007-11-02,3.294182620891705,0.0967741935483871,0.6909175263137556,3,NEUTRAL
2007-11-05,29.358246622679363,0.4375,5.23760901374696,2,NEUTRAL
2007-11-06,3.3719447192260033,0.375,0.17119066349780454,1,RANGE
2007-11-07,2.201355681092317,0.625,-0.20897360092838552,1,RANGE
2007-11-08,3.148057260617893,0.0625,-0.2234541451670414,2,NEUTRAL
2007-11-09,2.733086090230768,0.46875,-0.1358578163724645,1,RANGE
2007-11-12,3.336873113772736,0.3125,0.06501296146693542,1,RANGE
2007-11-13,2.760204057090999,0.43333333333333335,0.019084270316457833,1,RANGE
2007-11-14,2.041263815313855,1.0,-0.22798775794709694,2,NEUTRAL
2007-11-15,1.5597834837338906,0.1935483870967742,-0.9235691933627338,1,RANGE
2007-11-16,2.2621474714959895,0.2903225806451613,-1.0880563367550466,2,NEUTRAL
2007-11-19,2.4881136582987726,0.46875,-1.1588111675410495,1,RANGE
2007-11-20,1.696050321643903,0.71875,-0.7571741952081351,1,RANGE
2007-11-21,1.0842419215077594,0.125,-1.1578085528802071,1,RANGE
2007-11-22,2.224984391935107,0.03125,-0.9543332255293313,2,NEUTRAL
2007-11-23,1.3465124830225244,0.875,-1.239007221786243,1,RANGE
2007-11-26,1.7474312945098178,0.21875,-1.1358918029946052,1,RANGE
2007-11-27,2.341745777468238,0.375,-1.1431625291340837,1,RANGE
2007-11-28,2.0121975362103943,0.2903225806451613,-1.0067083582071643,2,NEUTRAL
2007-11-29,2.6453858388823246,0.9354838709677419,-0.24618461954262222,2,NEUTRAL
2007-11-30,2.1443349722275853,0.22580645161290322,-0.8759711534543303,2,NEUTRAL
2007-12-03,2.3802988427181075,0.7096774193548387,-1.07593520940466,2,NEUTRAL
2007-12-04,1.416494157744652,0.7419354838709677,-1.045059026219683,1,RANGE
2007-12-05,1.3707394034231215,1.0,-0.7676858684146654,1,RANGE
2007-12-06,1.097630145123516,0.4375,-1.1949303028444116,0,RANGE
2007-12-07,1.4050530927863143,0.875,-1.1247531965407345,1,RANGE
2007-12-10,2.184272150531203,0.6206896551724138,-0.4937195519853429,1,RANGE
2007-12-11,2.3844506825412144,0.5333333333333333,-0.3058658965005149,1,RANGE
2007-12-12,2.34647234654881,0.25806451612903225,0.05618978653105582,2,NEUTRAL
2007-12-13,2.96635459274384,0.0967741935483871,-0.33617245100494214,2,NEUTRAL
2007-12-14,2.59389021579806,0.8387096774193549,-0.6274930220291127,2,NEUTRAL
2007-12-17,4.548783856880089,0.375,-0.12291388547930134,1,RANGE
2007-12-18,2.42802326785542,0.5161290322580645,-0.9135945244793772,1,RANGE
2007-12-19,1.6594147978321658,0.9,-1.0093279960730663,1,RANGE
2007-12-20,1.6707173785951306,0.8709677419354839,-0.8435814542566992,1,RANGE
2007-12-21,1.255182643180639,0.71875,-0.5777827341022861,1,RANGE
2007-12-24,2.0773367638163607,0.8787878787878788,0.20748586071514918,2,TREND
2007-12-25,1.6636978482594216,0.3939393939393939,-0.24182663357124956,0,RANGE
2007-12-26,2.147990597947525,0.625,-0.2848753370572053,1,RANGE
2007-12-27,1.9465569272353023,0.71875,0.31201987318543767,3,NEUTRAL
2007-12-28,1.2474593535300769,0.1875,0.11073214064621074,1,RANGE
2008-01-02,3.4488966724991568,0.5151515151515151,-0.22466933691508598,1,RANGE
2008-01-03,2.3275340540424474,0.5151515151515151,0.5082817831889375,2,NEUTRAL
2008-01-04,1.8123737155588207,0.6060606060606061,0.09552553342316468,0,RANGE
2008-01-07,1.932695117359866,0.6060606060606061,0.5131276758331428,2,NEUTRAL
2008-01-08,2.6106379573496663,0.5625,1.4108377771890466,2,NEUTRAL
2008-01-09,1.1078299152903037,0.8484848484848485,-0.031017568045712398,1,RANGE
2008-01-10,1.8218981007163764,0.5454545454545454,0.863618507362799,1,RANGE
2008-01-11,3.0601224846747757,0.5757575757575758,0.9118335946297486,2,NEUTRAL
2008-01-14,1.9387137977319215,0.625,0.05125835383780544,1,RANGE
2008-01-15,2.500542138186934,0.30303030303030304,0.5440830220904721,2,NEUTRAL
2008-01-16,2.5542480231390368,0.09375,0.8384449227892884,3,NEUTRAL
2008-01-17,2.783526859993097,0.21212121212121213,0.8509479873576629,3,NEUTRAL
2008-01-18,2.1386454046116823,0.5757575757575758,-0.3240991446790141,1,RANGE
2008-01-21,2.491460871201326,0.030303030303030304,0.09847495030045526,2,NEUTRAL
2008-01-22,2.664183512883934,0.0,0.9093123752363892,3,NEUTRAL
2008-01-23,2.6409658400255425,0.9696969696969697,0.1385900708997175,2,NEUTRAL
2008-01-24,2.6405828600725805,0.42424242424242425,-0.11226587859138501,1,RANGE
2008-01-25,2.5502326097115855,0.6666666666666666,-0.07362087979772755,1,RANGE
2008-01-28,2.8408373778827536,0.06060606060606061,-0.5012427075202706,2,NEUTRAL
2008-01-29,1.8193704323642534,0.6875,-1.0184353225400726,0,RANGE
2008-01-30,2.4277571622198293,0.25,-0.45554223093341223,2,NEUTRAL
2008-01-31,3.2568968778159486,0.24242424242424243,-0.5140569136754276,2,NEUTRAL
2008-02-01,3.1760499635887536,0.45454545454545453,-0.6131900501855264,1,RANGE
2008-02-04,1.5903710616193831,1.0,0.7861389210941075,2,NEUTRAL
2008-02-05,2.092513350306784,0.3333333333333333,0.054902393655323845,1,RANGE
2008-02-13,2.1439631597355002,0.21212121212121213,-1.4456850557373915,2,NEUTRAL
2008-02-14,1.0408292694682535,0.8787878787878788,-1.6630597609802316,1,RANGE
2008-02-15,1.5850896757922028,0.15151515151515152,-1.4661267576716182,1,RANGE
2008-02-18,1.0425228685509076,0.96875,-1.1812973998631575,1,RANGE
2008-02-19,1.462704725375687,0.9090909090909091,-0.5479059066379043,1,RANGE
2008-02-20,2.21039203846505,0.0625,-0.12597396957543908,2,NEUTRAL
2008-02-21,2.4846119598257372,0.3333333333333333,-0.6179868874398232,1,RANGE
2008-02-22,3.0092684112534296,0.0625,-0.21451167202216137,2,NEUTRAL
2008-02-25,2.888779658725578,0.06060606060606061,-0.7649561916468525,2,NEUTRAL
2008-02-26,3.420890118747671,0.6060606060606061,-0.4413564425598523,1,RANGE
2008-02-27,1.526420972356081,1.0,-0.5047615346651082,1,RANGE
2008-02-28,1.5581709727443358,0.2727272727272727,-1.5160269749196373,1,RANGE
2008-02-29,1.100986730302882,0.8484848484848485,-1.503103290434791,1,RANGE
2008-03-03,2.077629494924882,0.9393939393939394,-0.44480965692508845,2,NEUTRAL
2008-03-04,2.875503150965431,0.15151515151515152,-0.10751445605262193,2,NEUTRAL
2008-03-05,1.8977243375396549,0.375,-0.7927539346031013,0,RANGE
2008-03-06,2.197288015079526,0.7272727272727273,-0.20993924079404924,2,NEUTRAL
2008-03-07,1.5571838919623775,0.09375,-1.0727425567939157,1,RANGE
2008-03-10,1.8033752025610537,0.0,-0.9339174343595089,1,RANGE
2008-03-11,1.8295465367962165,0.5454545454545454,-1.301323624658476,0,RANGE
2008-03-12,1.9551099035216626,0.06060606060606061,-1.0069085724293874,2,NEUTRAL
2008-03-13,2.559672978639216,0.21212121212121213,-0.6152201043176437,2,NEUTRAL
2008-03-14,2.7364232350300126,0.21212121212121213,-1.0098477203199094,2,TREND
2008-03-17,3.6357039718893676,0.18181818181818182,-0.7954541883427023,2,TREND
2008-03-18,2.863324514044343,0.030303030303030304,-0.5012792679062879,2,TREND
2008-03-19,2.180555358936594,0.9375,-0.2627029150072491,2,NEUTRAL
2008-03-20,2.5598507739414194,0.8787878787878788,0.2063522518527066,2,NEUTRAL
2008-03-21,2.110628155236592,0.46875,-0.4592319535521771,1,RANGE
2008-03-24,3.203609292657268,0.0625,-0.7040480324731339,2,NEUTRAL
2008-03-25,2.7544444290824286,0.65625,-0.6391783637263022,1,RANGE
2008-03-26,1.9105031707881035,0.5161290322580645,-0.8166742184687222,0,RANGE
2008-03-27,2.983433974394254,0.0967741935483871,-0.4945329664229861,2,NEUTRAL
2008-03-28,2.216235910095178,1.0,0.8711249018505619,3,NEUTRAL
2008-03-31,3.2376085733444597,0.21875,-0.4219012470904277,2,NEUTRAL
2008-04-01,3.6232103210140907,0.09090909090909091,-0.26964474803271105,2,NEUTRAL
2008-04-02,3.775004239411627,0.6363636363636364,0.8836766092633215,2,NEUTRAL
2008-04-03,2.418331623435688,0.8787878787878788,-0.48654511482191337,2,NEUTRAL
2008-04-07,2.6367816772793997,1.0,0.22122185580942103,2,NEUTRAL
2008-04-08,1.5547449484847053,0.46875,0.16985060707658378,0,RANGE
2008-04-09,2.328376621037486,0.06060606060606061,-0.25323358646019334,2,NEUTRAL
2008-04-10,1.965935609978273,0.8125,-1.4385958109954313,2,NEUTRAL
2008-04-11,1.7541344559052308,0.7272727272727273,-1.2942911811022293,1,RANGE
2008-04-14,2.4304565315209614,0.0,-0.3389845315139756,2,NEUTRAL
2008-04-15,2.1978438556085744,0.6363636363636364,-0.8814298411101883,1,RANGE
2008-04-16,2.7766073338321218,0.21875,-1.3637393438211713,2,NEUTRAL
2008-04-17,3.2022553638525735,0.15625,-0.9275567061325289,2,NEUTRAL
2008-04-18,3.316681665871368,0.15151515151515152,-1.0509601626740035,2,TREND
2008-04-21,3.322514735357341,0.6363636363636364,0.572910131094541,2,NEUTRAL
2008-04-22,3.435074929710745,0.7272727272727273,-0.7545376124101199,2,NEUTRAL
2008-04-23,2.338129572798212,1.0,1.0582325633573004,3,NEUTRAL
2008-04-24,1.0827963723022753,1.0,5.11175639809349,2,TREND
2008-04-25,3.9315792426083807,0.2727272727272727,4.155325491848914,3,NEUTRAL
2008-04-28,2.3290097115639385,0.12903225806451613,0.924498457919059,3,NEUTRAL
2008-04-29,2.296035481313739,0.75,0.48089299911298117,3,NEUTRAL
2008-04-30,1.927714045026891,1.0,2.7330276512854,2,NEUTRAL
2008-05-05,2.4128896293938444,0.6666666666666666,1.3988047547417122,2,NEUTRAL
2008-05-06,1.9572594401685826,0.21875,1.1964105201518642,3,NEUTRAL
2008-05-07,2.5722667532742403,0.06060606060606061,1.0550880775650993,3,NEUTRAL
2008-05-08,1.917489932471363,0.96875,-0.008702370137788762,1,RANGE
2008-05-09,2.743421888064972,0.25806451612903225,0.8379638052301172,3,NEUTRAL
2008-05-12,24.127998106217515,0.7878787878787878,0.09133039799876172,2,NEUTRAL
2008-05-13,3.667291344637295,0.25,-0.24589806682981627,2,NEUTRAL
2008-05-14,2.170855130119866,0.96875,-0.003131564235682006,2,NEUTRAL
2008-05-15,2.1961935315963865,0.375,-0.417175068355106,1,RANGE
2008-05-16,1.6585180191075506,0.3448275862068966,-0.6129645913546893,0,RANGE
2008-05-19,2.5813726031181616,0.22580645161290322,-1.073297057277254,2,NEUTRAL
2008-05-20,1.82362548032021,0.03225806451612903,-0.5046488505013775,1,RANGE
2008-05-21,2.3905430067111286,0.84375,-0.3217233205939691,2,NEUTRAL
2008-05-22,2.515234189951908,0.12121212121212122,-0.616117655234221,2,NEUTRAL
2008-05-23,2.204352873500314,0.5454545454545454,-0.8528727694036261,1,RANGE
2008-05-26,2.1865112281455246,0.15625,-1.0439628470739237,2,NEUTRAL
2008-05-27,1.9632685717569271,0.6363636363636364,-1.1532793427326706,1,RANGE
2008-05-28,2.046361222764021,0.90625,-0.6745869210715271,2,NEUTRAL
2008-05-29,2.1061334042901145,0.15151515151515152,-0.8158690885863974,2,NEUTRAL
2008-05-30,1.837464477383212,0.8125,-0.7796470311260987,1,RANGE
2008-06-02,1.580726592153047,0.6451612903225806,-1.1501454695102895,0,RANGE
2008-06-03,2.0639178781084673,0.3333333333333333,-1.198567086443864,1,RANGE
2008-06-04,1.7528865803686111,0.15151515151515152,-1.071700575545811,1,RANGE
2008-06-05,2.15842631051677,0.5,-1.1998646771058628,1,RANGE
2008-06-06,1.6914714616703295,0.3125,-1.3034504425742037,0,RANGE
2008-06-10,2.1348396966290073,0.0,-0.5026414140776473,2,NEUTRAL
2008-06-11,2.6989758158504227,0.2727272727272727,-0.8428191322031202,2,NEUTRAL
2008-06-12,2.1721327411466573,0.06451612903225806,-0.7829536823976248,2,TREND
2008-06-13,2.50859616814833,0.12121212121212122,-1.1197120561507714,2,TREND
2008-06-16,2.5619366343026164,0.5151515151515151,-0.9517660709900344,1,RANGE
2008-06-17,2.535424335124159,0.12903225806451613,-1.1141279477273667,2,NEUTRAL
2008-06-18,2.0718006573291934,1.0,-0.3972816818454927,2,NEUTRAL
2008-06-19,2.4819513005021907,0.0,-0.7786576594747983,2,NEUTRAL
2008-06-20,3.080294033050946,0.8620689655172413,0.37336322133344857,3,NEUTRAL
